51, 12, -110
48, 11, -106
44, 10, -100
41, 9, -94
37, 9, -88
34, 8, -84
31, 7, -80
28, 6, -80
25, 6, -70
22, 5, -66
19, 4, -62
16, 3, -58
13, 3, -52
10, 2, -48
7, 1, -44
4, 1, -38
2, 0, -38
-1, 0, -30
-3, 0, -23
-6, -1, -21
-9, -1, -15
-11, -2, -11
-15, -3, -6
-17, -3, 0
-20, -4, 0
-22, -4, 5
-24, -4, 12
-27, -5, 14
-29, -5, 19
-31, -6, 24
-33, -6, 28
-35, -7, 31
-37, -7, 36
-39, -7, 36
-41, -8, 44
-43, -8, 49
-45, -8, 52
-46, -9, 55
-48, -9, 60
-49, -9, 64
-51, -9, 67
-52, -10, 70
-53, -10, 70
-55, -10, 79
-56, -10, 82
-57, -10, 86
-58, -10, 89
-59, -10, 93
-60, -10, 96
-61, -10, 100
-62, -10, 101
-62, -11, 103
-63, -11, 106
-63, -11, 108
-64, -11, 111
-64, -11, 113
-64, -11, 114
-64, -10, 118
-65, -11, 120
-65, -10, 123
-65, -10, 125
-64, -10, 125
-64, -10, 126
-64, -10, 128
-64, -10, 130
-63, -10, 130
-63, -9, 133
-62, -9, 133
-61, -9, 134
-61, -9, 134
-60, -9, 134
-59, -9, 130
-58, -8, 131
-57, -8, 130
-56, -8, 128
-55, -8, 126
-54, -8, 124
-53, -7, 122
-52, -7, 120
-51, -7, 118
-49, -7, 116
-48, -6, 114
-47, -6, 112
-45, -6, 110
-44, -6, 106
-42, -5, 106
-41, -5, 102
-39, -5, 102
-38, -4, 98
-36, -4, 96
-35, -4, 92
-33, -4, 90
-32, -4, 86
-30, -3, 84
-29, -3, 82
-27, -3, 78
-25, -3, 76
-24, -2, 76
-22, -2, 72
-21, -2, 68
-19, -2, 64
-17, -2, 62
-16, -1, 60
-14, -1, 58
-13, -1, 54
-11, -1, 52
-10, -1, 52
-8, 0, 48
-7, 0, 44
-5, 0, 42
-4, 0, 38
-3, 0, 36
-1, 0, 36
0, 0, 30
1, 0, 27
2, 0, 25
4, 0, 23
5, 0, 23
6, 0, 17
7, 0, 15
8, 0, 13
10, 0, 13
11, 0, 8
12, 0, 6
13, 1, 3
14, 1, 1
15, 1, 1
16, 1, -2
17, 1, -2
18, 1, -5
19, 1, -7
19, 1, -7
20, 1, -13
21, 1, -15
22, 1, -18
23, 1, -20
24, 1, -21
24, 1, -24
25, 1, -24
26, 1, -27
26, 1, -30
27, 1, -33
27, 1, -34
28, 1, -36
28, 1, -36
29, 1, -38
29, 1, -41
29, 1, -42
30, 1, -45
30, 1, -45
30, 1, -46
30, 1, -46
31, 1, -48
31, 1, -51
31, 1, -52
31, 1, -53
31, 1, -54
31, 1, -54
31, 1, -55
31, 1, -56
31, 1, -57
31, 1, -58
31, 1, -59
31, 1, -59
30, 1, -59
30, 1, -60
30, 1, -60
30, 1, -61
29, 1, -61
29, 1, -61
29, 1, -61
28, 1, -61
28, 0, -64
28, 0, -64
27, 0, -64
27, 0, -64
26, 0, -64
26, 0, -64
25, 0, -63
25, 0, -63
24, 0, -63
24, 0, -63
23, 0, -62
23, 0, -62
22, 0, -62
21, 0, -62
21, 0, -61
20, 0, -59
19, 0, -59
19, 0, -59
18, 0, -57
17, 0, -57
17, 0, -56
16, 0, -55
15, 0, -53
14, 0, -52
14, 0, -52
13, 0, -50
12, 0, -49
11, 0, -47
10, 0, -47
10, 0, -46
9, 0, -44
8, 0, -44
7, 9, -5
6, 12, -1
6, 13, 0
5, 12, 0
4, 14, 0
3, 16, 8
3, 18, 13
2, 19, 16
1, 19, 18
1, 21, 18
0, 22, 24
-1, 25, 29
-1, 26, 32
-2, 29, 38
-2, 30, 40
-3, 30, 42
-3, 32, 42
-3, 35, 50
-4, 36, 54
-4, 39, 59
-4, 41, 62
-5, 40, 62
-5, 43, 67
-5, 45, 67
-5, 48, 76
-5, 50, 79
-5, 53, 85
-5, 55, 88
-5, 55, 89
-5, 58, 89
-5, 63, 102
-5, 66, 107
-4, 69, 111
-4, 72, 116
-4, 74, 120
-3, 78, 125
-3, 80, 129
-2, 81, 130
-2, 84, 135
-1, 87, 139
0, 90, 139
1, 93, 148
1, 97, 153
2, 100, 156
3, 104, 160
4, 107, 163
5, 111, 168
7, 114, 171
8, 118, 174
9, 122, 178
11, 125, 181
12, 130, 186
14, 133, 187
16, 138, 193
17, 142, 196
19, 146, 199
21, 151, 204
23, 155, 207
25, 159, 210
27, 164, 214
30, 168, 217
32, 173, 222
34, 177, 223
37, 182, 228
39, 186, 231
42, 193, 235
45, 199, 241
47, 205, 246
50, 209, 247
53, 214, 252
55, 218, 253
58, 226, 261
63, 233, 265
66, 238, 268
70, 244, 271
73, 249, 274
77, 255, 277
80, 261, 282
84, 267, 285
87, 274, 291
90, 279, 292
93, 284, 295
97, 289, 298
100, 295, 303
103, 300, 304
108, 307, 309
111, 312, 310
115, 321, 319
118, 326, 321
122, 332, 325
126, 337, 327
129, 343, 331
133, 348, 333
137, 353, 334
140, 362, 342
144, 367, 345
148, 372, 346
152, 378, 349
155, 384, 352
159, 390, 357
164, 398, 363
168, 404, 364
172, 410, 367
177, 416, 370
181, 423, 373
185, 428, 375
189, 434, 378
194, 443, 384
198, 451, 390
203, 457, 391
207, 463, 394
211, 469, 397
218, 477, 400
222, 484, 403
226, 489, 405
231, 495, 406
237, 504, 411
242, 510, 412
247, 518, 417
251, 524, 420
255, 530, 423
260, 536, 424
264, 542, 427
269, 547, 427
276, 556, 430
280, 564, 436
284, 569, 438
289, 575, 439
293, 580, 441
297, 588, 447
301, 594, 450
306, 600, 450
312, 605, 451
316, 612, 454
321, 619, 457
326, 626, 460
331, 632, 462
335, 638, 465
339, 644, 466
344, 649, 468
348, 657, 474
352, 662, 475
357, 668, 477
361, 673, 478
366, 681, 484
370, 687, 484
376, 694, 487
380, 701, 492
384, 706, 493
389, 711, 493
393, 717, 496
400, 722, 498
404, 731, 501
409, 738, 504
413, 743, 504
418, 748, 505
422, 754, 508
426, 761, 513
431, 766, 513
434, 771, 516
439, 777, 516
444, 782, 517
448, 787, 519
454, 795, 522
458, 800, 523
462, 806, 526
466, 811, 528
471, 816, 528
475, 821, 529
481, 828, 534
487, 835, 533
492, 841, 534
496, 847, 535
501, 852, 537
505, 859, 541
509, 864, 543
514, 869, 543
518, 873, 544
522, 879, 546
526, 886, 549
531, 892, 552
535, 898, 555
539, 903, 556
543, 907, 556
548, 912, 556
553, 918, 558
557, 925, 561
562, 929, 561
566, 935, 564
570, 939, 564
576, 945, 565
580, 949, 565
584, 957, 570
589, 961, 569
593, 966, 570
596, 970, 571
601, 975, 571
605, 979, 572
609, 986, 576
613, 991, 576
619, 996, 577
623, 1001, 577
628, 1006, 577
632, 1013, 582
637, 1017, 581
641, 1023, 582
646, 1027, 582
650, 1034, 585
655, 1039, 586
661, 1044, 586
665, 1049, 586
670, 1054, 586
674, 1060, 589
679, 1065, 589
683, 1071, 592
688, 1076, 592
693, 1082, 594
697, 1087, 595
702, 1092, 595
706, 1096, 596
711, 1102, 597
716, 1108, 597
721, 1113, 598
726, 1117, 598
730, 1122, 598
736, 1128, 598
741, 1133, 599
746, 1139, 600
754, 1146, 599
758, 1151, 599
763, 1156, 600
768, 1160, 599
772, 1165, 600
778, 1171, 600
784, 1177, 601
789, 1181, 601
794, 1186, 599
799, 1193, 600
804, 1197, 600
810, 1202, 599
814, 1207, 600
819, 1213, 601
824, 1217, 601
828, 1221, 601
833, 1225, 599
837, 1231, 601
843, 1236, 601
848, 1240, 599
852, 1246, 601
857, 1252, 603
863, 1256, 602
868, 1262, 602
873, 1266, 601
878, 1271, 601
882, 1276, 601
887, 1280, 601
892, 1284, 599
897, 1290, 600
902, 1294, 599
908, 1299, 598
913, 1303, 596
917, 1309, 598
922, 1313, 598
926, 1317, 596
931, 1321, 596
936, 1325, 595
940, 1331, 595
945, 1335, 595
950, 1338, 593
956, 1343, 594
961, 1349, 593
969, 1355, 590
974, 1359, 589
978, 1363, 587
983, 1368, 588
988, 1372, 587
993, 1376, 587
998, 1380, 586
1003, 1385, 584
1008, 1389, 583
1013, 1393, 581
1017, 1400, 585
1022, 1404, 584
1027, 1408, 583
1033, 1412, 580
1038, 1417, 580
1043, 1421, 578
1048, 1425, 577
1053, 1430, 577
1057, 1434, 577
1062, 1437, 574
1067, 1441, 572
1072, 1446, 572
1077, 1450, 571
1084, 1453, 565
1089, 1459, 565
1094, 1463, 565
1099, 1467, 563
1103, 1472, 563
1108, 1476, 563
1113, 1479, 560
1120, 1485, 559
1125, 1489, 557
1130, 1492, 554
1135, 1496, 553
1142, 1501, 550
1147, 1505, 548
1152, 1509, 547
1156, 1513, 547
1161, 1517, 545
1166, 1520, 542
1171, 1524, 541
1176, 1528, 539
1181, 1532, 538
1185, 1536, 538
1190, 1540, 536
1197, 1545, 533
1202, 1548, 530
1207, 1552, 529
1212, 1555, 526
1217, 1559, 524
1221, 1563, 523
1226, 1567, 523
1231, 1570, 520
1237, 1575, 518
1242, 1578, 515
1248, 1581, 512
1253, 1585, 509
1260, 1589, 505
1265, 1593, 503
1270, 1596, 500
1274, 1600, 499
1280, 1603, 497
1286, 1608, 494
1291, 1612, 493
1296, 1615, 490
1301, 1617, 485
1306, 1621, 484
1311, 1624, 481
1315, 1628, 479
1321, 1631, 476
1326, 1635, 475
1331, 1638, 472
1336, 1641, 469
1341, 1644, 466
1346, 1648, 464
1352, 1651, 461
1358, 1656, 458
1363, 1659, 455
1370, 1663, 451
1374, 1666, 448
1379, 1669, 446
1385, 1672, 443
1391, 1676, 439
1397, 1680, 436
1402, 1683, 433
1407, 1685, 428
1414, 1689, 424
1421, 1693, 422
1426, 1696, 416
1431, 1700, 415
1436, 1702, 410
1441, 1705, 407
1447, 1708, 403
1452, 1711, 400
1458, 1714, 395
1464, 1717, 391
1469, 1721, 389
1474, 1723, 385
1481, 1726, 379
1486, 1730, 377
1491, 1732, 373
1496, 1735, 368
1501, 1738, 365
1506, 1741, 364
1511, 1744, 361
1516, 1747, 358
1522, 1750, 353
1527, 1752, 349
1533, 1754, 344
1538, 1758, 341
1544, 1760, 337
1549, 1763, 332
1556, 1767, 328
1563, 1769, 320
1568, 1772, 317
1573, 1775, 314
1578, 1777, 310
1583, 1780, 307
1588, 1782, 302
1593, 1785, 299
1598, 1787, 295
1605, 1789, 289
1610, 1792, 284
1615, 1795, 281
1621, 1797, 275
1625, 1800, 272
1630, 1802, 269
1636, 1804, 265
1641, 1807, 260
1648, 1810, 254
1653, 1812, 250
1659, 1814, 245
1664, 1817, 241
1669, 1818, 235
1673, 1820, 230
1679, 1823, 227
1684, 1825, 223
1689, 1827, 218
1696, 1830, 212
1700, 1832, 208
1705, 1834, 205
1710, 1836, 200
1715, 1838, 196
1720, 1840, 191
1725, 1841, 185
1730, 1844, 182
1734, 1845, 176
1739, 1847, 173
1745, 1850, 169
1751, 1852, 163
1757, 1853, 155
1762, 1856, 152
1768, 1858, 146
1773, 1859, 140
1778, 1861, 136
1784, 1863, 130
1789, 1865, 125
1793, 1867, 121
1797, 1868, 116
1802, 1870, 113
1807, 1871, 107
1814, 1873, 100
1819, 1875, 95
1823, 1877, 92
1827, 1878, 86
1832, 1879, 82
1836, 1881, 79
1840, 1882, 74
1844, 1883, 68
1849, 1884, 64
1853, 1886, 61
1857, 1887, 56
1860, 1888, 52
1864, 1889, 47
1868, 1890, 44
1872, 1892, 41
1875, 1892, 35
1879, 1894, 34
1883, 1894, 28
1886, 1895, 25
1889, 1896, 20
1892, 1897, 17
1895, 1898, 14
1898, 1899, 11
1901, 1900, 8
1904, 1900, 3
1907, 1901, 2
1909, 1902, 0
1912, 1902, -2
1914, 1903, -5
1916, 1904, -7
1919, 1904, -10
1921, 1904, -13
1923, 1905, -15
1925, 1905, -18
1927, 1906, -20
1928, 1906, -23
1930, 1907, -25
1932, 1907, -27
1933, 1907, -30
1935, 1907, -32
1936, 1908, -33
1937, 1908, -35
1938, 1908, -37
1939, 1908, -39
1940, 1909, -39
1941, 1909, -41
1942, 1909, -43
1943, 1909, -43
1943, 1909, -45
1944, 1909, -47
1944, 1909, -47
1944, 1909, -47
1945, 1909, -49
1945, 1909, -50
1945, 1909, -50
1945, 1909, -50
1945, 1909, -51
1945, 1909, -51
1945, 1909, -51
1945, 1909, -52
1945, 1909, -52
1945, 1909, -53
1945, 1908, -54
1944, 1908, -54
1944, 1908, -54
1944, 1908, -54
1943, 1908, -54
1943, 1908, -54
1942, 1907, -54
1942, 1907, -54
1941, 1907, -54
1940, 1907, -53
1940, 1907, -53
1939, 1907, -52
1938, 1907, -51
1938, 1906, -51
1937, 1906, -51
1936, 1906, -50
1935, 1906, -49
1934, 1906, -48
1934, 1905, -48
1933, 1905, -48
1932, 1905, -47
1931, 1905, -46
1930, 1904, -46
1929, 1904, -45
1928, 1904, -43
1927, 1904, -42
1926, 1904, -41
1925, 1903, -41
1924, 1903, -40
1923, 1903, -38
1922, 1903, -37
1921, 1903, -36
1920, 1903, -34
1919, 1902, -34
1918, 1902, -34
1917, 1902, -32
1916, 1902, -31
1915, 1902, -31
1914, 1902, -29
1913, 1901, -29
1913, 1901, -28
1912, 1901, -26
1911, 1901, -25
1910, 1901, -23
1909, 1901, -22
1908, 1901, -20
1907, 1900, -20
1906, 1900, -19
1905, 1900, -17
1904, 1900, -17
1904, 1900, -16
1903, 1900, -14
1902, 1900, -13
1901, 1900, -11
1901, 1900, -11
1900, 1900, -10
1899, 1899, -10
1898, 1899, -10
1898, 1899, -8
1897, 1899, -6
1897, 1899, -6
1896, 1899, -5
1895, 1899, -3
1895, 1899, -3
1894, 1899, -2
1894, 1899, -2
1893, 1899, 0
1893, 1899, 0
1892, 1899, 0
1892, 1899, 0
1892, 1899, 0
1891, 1899, 1
1891, 1899, 1
1891, 1899, 1
1890, 1899, 3
1890, 1899, 3
1890, 1899, 3
1890, 1899, 3
1889, 1899, 5
1889, 1899, 5
1889, 1899, 5
1889, 1899, 6
1889, 1899, 6
1888, 1899, 7
1888, 1899, 7
1888, 1899, 7
1888, 1899, 8
1888, 1899, 8
1888, 1899, 8
1888, 1899, 8
1888, 1899, 8
1888, 1899, 8
1888, 1899, 8
1888, 1899, 9
1888, 1899, 9
1888, 1899, 9
1888, 1899, 9
1888, 1899, 9
1888, 1899, 9
1888, 1899, 9
1888, 1899, 9
1888, 1899, 9
1888, 1899, 9
1888, 1899, 9
1888, 1899, 9
1888, 1899, 9
1888, 1899, 9
1888, 1899, 9
1888, 1899, 10
1888, 1899, 10
1888, 1899, 10
1888, 1899, 11
1889, 1899, 11
1889, 1899, 10
1889, 1899, 10
1889, 1899, 10
1889, 1899, 9
1889, 1899, 9
1889, 1899, 9
1889, 1899, 9
1889, 1899, 9
1889, 1899, 9
1889, 1899, 9
1890, 1899, 9
1890, 1899, 9
1890, 1899, 9
1890, 1899, 9
1890, 1899, 9
1890, 1899, 9
1890, 1899, 9
1890, 1899, 9
1890, 1900, 10
